class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,4.215415460694507,x,t,n,f,x,c,n,8.785459894642765,8.941346096437508,w,f,f,d,u
p,9.106484420303332,b,t,w,f,e,c,w,9.911402669927895,14.311760460930868,w,t,e,d,a
p,5.1744811583302575,x,t,y,f,a,c,y,7.278779468678123,13.095491620154844,y,f,f,d,a
p,6.843083923268829,s,d,y,t,p,c,y,5.096616424357223,7.310753299655052,y,f,f,d,u
e,5.231824227628807,f,t,y,f,x,c,w,5.950357148623537,6.976346558825051,n,f,f,d,a
e,6.721685470313387,f,t,u,f,x,c,w,6.59278606764584,17.971728309054868,b,f,f,l,u
e,3.3408722411241234,x,s,n,f,p,c,w,4.003567173573678,6.285510881217726,n,f,f,d,a
p,2.5586770670402657,x,k,w,f,d,c,p,4.557790145903393,8.530026051588308,n,f,f,g,a
e,8.997159749692925,p,s,w,f,e,c,k,16.162125436089877,12.895921331873863,w,t,e,d,a
p,0.9913069926657366,x,y,n,f,a,c,p,5.772773875322067,7.314901191770787,w,f,f,g,u
p,5.3806601186259435,x,t,n,f,a,c,n,4.033683549374484,6.551015459544693,n,f,f,d,a
p,8.212290866285858,f,s,y,f,s,c,y,6.999187646385779,11.262258826260886,n,f,f,d,a
e,9.043131200928357,x,d,y,f,p,c,o,5.711315066999513,28.785863912877193,y,t,f,d,a
p,7.63282545597656,s,t,n,t,d,c,n,5.371935281499325,10.931910228321913,e,t,f,d,a
p,4.164778998276885,f,d,y,f,a,c,y,5.5935994795606305,6.290283287042497,o,t,f,d,u
p,6.869151077156802,x,s,o,f,e,c,n,7.461723878712827,8.161476458394471,o,f,f,d,a
p,4.869838494405073,b,t,n,f,a,c,k,5.768304684333409,5.7647371993415035,n,f,f,g,u
p,4.164896511941925,x,t,y,f,a,c,y,5.863415172957994,5.59346443888105,o,f,f,g,a
p,7.9219826226890815,x,t,y,f,s,c,y,7.592688045796457,16.02932259196704,y,t,f,d,a
e,8.949896870243911,x,t,n,t,e,c,w,8.690452092346433,15.051404833397548,w,t,g,d,a
p,3.5417667640967996,f,t,n,f,x,c,n,5.297112838765755,6.599711250253999,w,f,f,d,a
p,10.024327886010877,f,y,y,f,s,c,y,6.692489315383792,19.7701045701223,u,f,f,d,a
p,10.369169041191318,x,h,n,f,a,c,p,11.439456153544688,18.72475869645723,n,f,f,d,a
p,5.036077440912061,f,t,u,f,s,c,w,5.670907035670506,7.718227111384689,w,f,f,d,u
e,10.817712709378572,f,d,n,f,d,c,w,5.307630146351883,23.49334652749041,n,f,f,d,u
p,6.188412965981479,x,t,p,t,x,c,w,7.769228859707137,10.87898351593082,n,f,f,d,a
e,7.424070517965264,f,l,w,f,d,c,w,5.012918361034336,12.584749631304664,w,f,f,d,u
e,6.876723575257235,x,t,y,f,a,c,g,4.872966985983606,14.480442639230391,y,f,f,d,u
p,4.740453148583306,x,h,y,f,x,d,y,6.55185656900869,5.451264669054685,n,f,f,d,a
e,11.848037971132467,x,y,n,t,e,c,p,6.7323625570823085,16.492767990021385,w,t,r,g,a
e,8.91954664556152,p,t,w,f,a,c,w,7.551993695359755,16.513625037618347,w,f,f,d,a
p,5.502053187312733,f,k,n,f,a,c,y,5.463789990571697,7.846157831392989,o,f,f,d,u
p,4.422080321034021,f,t,y,f,x,c,n,4.560242110926294,5.610592476522163,w,f,f,d,a
p,6.232004180762869,f,s,y,f,a,c,y,4.535130148897092,9.29649806968689,y,f,f,d,a
e,12.240114665759593,x,t,n,f,s,c,n,7.1402038148181415,17.74143154671688,n,f,f,d,a
p,5.900145906401873,s,d,e,t,d,c,y,6.291379715139993,7.496814510018077,n,f,f,d,a
p,7.014382928999325,x,i,n,f,a,c,n,7.0961385953883624,8.349980905592245,n,t,f,d,a
e,7.21805388753006,x,t,w,f,d,c,w,4.045157980367492,6.866670830330192,w,f,f,d,u
e,10.33957886411928,x,s,y,t,x,c,y,9.807235335879096,23.564797018255888,w,f,f,d,a
p,4.8753567005515475,x,t,o,f,a,c,g,4.449875856507989,7.079009093587066,n,t,f,m,a
e,5.9085269820297,f,d,n,t,d,c,w,4.8432366448233415,5.624434222814366,n,f,f,d,a
p,0.8954891013357715,b,t,n,f,a,c,n,6.616642953654405,7.900937525281522,n,f,f,d,s
p,4.493592401274645,p,g,w,f,a,c,g,4.855325557386892,6.357015122015009,w,f,f,d,s
e,5.294927325879426,b,g,n,f,a,c,g,5.015127283760088,5.294579991926774,n,f,f,d,u
p,3.9198696010716985,x,t,n,f,a,c,k,5.2037181132310595,4.691992878207818,w,t,f,g,w
e,4.806466100701655,x,t,g,f,d,c,o,4.507490263860601,6.5044639791798575,w,f,f,g,u
p,5.525219587035009,x,g,y,f,e,c,w,7.666558207638004,9.270790114898432,w,t,r,d,a
p,5.8036595719068,b,t,g,f,a,c,n,9.719730334512265,6.979020020307174,n,f,f,d,u
p,6.2253284167039045,b,t,k,f,a,c,n,10.427182087908411,11.6248648247051,w,t,e,d,a
p,5.846094025124434,x,h,n,f,x,c,w,9.49902678014429,6.708600647263481,w,t,f,d,u
e,4.414062476257387,x,h,n,f,x,c,w,4.8927988928804185,8.961010821301441,n,f,f,d,a
e,50.90412743974325,x,y,y,f,p,c,y,8.014619121552832,24.750925526596333,y,f,f,d,u
p,9.609793540679428,p,t,g,f,a,c,w,10.974779453396897,17.94275287358753,w,f,f,d,a
p,9.029429707439196,f,t,r,t,d,c,w,6.387678848800135,16.22673782370593,n,f,f,d,a
p,12.961779806190956,x,h,n,t,a,d,w,11.870276327962607,24.97254982289656,w,f,f,d,u
p,7.470646688995361,p,t,w,f,e,c,w,9.867329617184934,13.840804846414104,w,t,l,d,u
p,10.732064884204087,f,t,n,f,e,c,w,15.448013372975737,13.806024344046637,w,t,g,d,a
p,4.549327118166698,f,l,n,f,x,c,w,6.775525551903101,8.72362124722132,n,f,f,d,a
p,9.125786943659199,x,g,e,f,a,c,w,12.780009484046412,16.763644694057415,w,t,p,d,a
p,7.097038736038327,f,t,r,t,d,c,n,5.50839288687018,9.919567198131777,n,f,f,d,a
p,4.142458872178782,x,e,w,f,x,c,r,8.048543660856476,8.236028882490466,w,f,f,l,u
p,6.614379754549714,x,s,y,f,a,c,k,5.960571009897219,9.743769207807098,y,t,z,d,w
e,4.383982735534248,x,t,r,t,d,c,r,5.664835094525404,9.10392672612235,r,f,f,d,u
p,6.060820786489647,b,h,n,f,a,c,n,7.41860901402308,9.255419853711418,w,f,f,d,a
p,14.207338064771236,x,s,n,t,d,d,n,6.88574500410376,25.20240717849939,w,f,f,d,a
e,14.741112186312451,x,e,g,f,a,c,w,7.637463748472991,20.303665267305142,w,f,f,d,a
p,14.332564508210208,x,h,n,t,p,c,y,9.42641925514072,25.290884181077004,y,f,f,d,a
e,8.867691139665453,x,h,y,f,s,c,y,5.560631095781051,16.278333838697446,n,f,f,d,u
p,1.0354011928324616,b,t,n,f,a,c,g,3.171933732761451,5.209829379481059,g,f,f,d,u
e,9.234968351975528,x,e,n,f,x,c,w,8.922314666600938,17.915649064829008,w,f,f,d,a
p,8.148286965112636,x,e,y,t,p,c,e,8.407561244970722,17.612791089012763,e,f,f,d,u
p,10.811436788787175,x,t,n,t,d,c,n,5.130914375471108,23.649139678523838,p,f,f,d,a
p,4.337771532195977,x,y,o,f,d,c,o,4.018415374341563,5.30679737552192,y,f,f,m,a
e,4.7159450704996075,s,t,n,f,d,c,w,4.260600031433077,9.37652407412168,w,f,f,l,u
p,1.8856937647800431,x,y,n,f,a,c,w,8.230500808314908,7.106495177900286,n,f,f,d,u
e,8.76087281534961,s,s,n,f,x,c,w,5.9233048938698785,9.906336806928882,w,f,f,l,a
e,5.014092103249643,s,t,n,f,d,c,o,6.824149023329092,6.041980208028158,o,f,f,d,u
p,5.679006522387476,b,t,n,f,a,c,n,5.274475408463385,5.5954704690183945,g,f,f,d,u
p,2.685192502655067,b,t,n,f,a,c,n,6.491836706973845,5.946226004606023,w,t,e,d,u
p,5.039835284170378,b,t,n,f,a,c,n,7.438319757899528,8.16937730016319,o,t,f,g,a
p,7.178321641136806,o,t,n,f,f,f,f,4.494112596473938,23.165501693362692,n,f,f,d,u
p,2.5738905903336016,b,t,n,f,a,c,n,10.470260850193501,6.984676737880583,y,t,f,g,a
e,8.484379545737196,s,t,o,t,x,c,o,6.791434137650547,16.347829439399344,w,f,f,d,a
e,5.675898898060453,f,t,w,f,s,c,y,5.71330264313111,8.427555378016633,u,f,f,d,a
p,6.557428374365888,x,t,r,f,a,c,w,9.981779910598329,13.01138473659533,w,t,g,d,u
p,4.584393916238921,x,g,y,f,d,d,n,4.409018507137112,6.762697849799155,y,f,f,d,a
p,5.5464313549378375,x,t,n,f,a,c,k,4.899882903903065,6.40667997253936,n,f,f,d,a
e,4.756452311118742,f,y,n,f,a,d,p,4.909892019115461,5.068841399527386,n,f,f,l,u
p,8.164192320882115,s,t,g,t,d,c,b,5.69452592289111,17.565664705270862,r,f,f,d,u
p,7.783525691355659,f,t,g,f,s,c,y,6.788842636271667,14.851468690122617,n,f,f,l,w
p,5.5829630555747105,b,w,u,f,a,c,g,7.525027406112122,7.634645332592926,u,f,f,d,u
p,5.617813476757912,x,e,w,f,x,c,p,6.5275578716660245,10.736294739112845,w,f,f,d,s
p,4.708226112424555,b,t,n,f,a,c,n,6.120871048545443,5.572596207763887,n,f,f,d,a
e,13.671285208634966,x,t,n,t,x,c,n,11.573147840634368,22.348462776594168,n,t,f,d,u
e,4.911838129844701,x,y,n,f,a,c,w,5.023603323779734,4.543246977312156,w,f,f,d,a
e,4.136160736530694,f,y,n,f,d,d,p,5.273182751705769,8.097963094862628,n,f,f,g,a
p,4.605147688236004,x,t,w,f,x,c,p,7.505946838195601,6.999336899734715,n,f,f,d,a
e,5.358064765670398,f,t,n,f,d,c,w,6.291789706484927,7.130722985384189,w,f,f,l,w
e,6.259076650113402,x,y,w,f,e,c,w,6.039339679924581,7.259658345404516,w,t,g,d,a
e,6.311246674225944,s,l,w,f,d,c,w,4.253949814003964,9.561116777504873,w,f,f,g,a
p,8.908466457540634,f,y,w,f,a,c,n,7.079005757058845,16.472123368677433,w,t,l,d,u
e,13.391929136458952,x,t,n,f,a,d,w,10.258897824888441,22.22812798810143,w,f,f,d,a
p,5.0378219882022774,b,t,n,f,a,c,p,4.722531491364917,5.972780978671248,w,f,f,d,a
e,6.647072218000628,x,t,y,f,a,c,w,6.480743690592131,16.582766493626877,g,f,f,d,a
p,4.868316057083442,b,h,n,f,a,c,n,5.629154523302826,5.078024309194217,w,t,f,g,w
p,4.1633200585767955,p,s,n,f,a,c,g,3.7479389846652893,7.029420219849587,o,t,z,g,a
e,9.46809802593918,f,y,y,f,s,c,y,6.9748907307349715,18.673966651894688,y,f,f,d,a
p,3.632517052227424,f,g,n,f,x,c,w,5.205205488245307,5.798558526694419,y,f,f,l,u
p,0.8854114219286247,c,g,y,f,a,c,n,7.194160354882476,5.4881885314756325,y,f,f,g,u
e,6.918434754528902,x,h,y,t,p,c,y,6.917284505974742,13.661910488827704,e,f,f,d,a
p,13.69113251782295,s,t,n,t,d,c,n,7.394762345399688,24.790589987926992,n,f,f,g,u
p,2.508014490646401,f,y,o,f,a,c,y,5.111572242101766,4.820875252068218,o,f,f,h,a
p,4.267547570292675,o,t,w,f,a,c,w,5.309478295880625,12.47275819819812,g,f,f,d,a
p,4.978522047004106,x,s,y,f,f,f,y,4.550332337197131,6.583726019533636,o,f,f,g,a
e,9.865286684096393,p,y,e,f,f,f,w,6.115848446355124,21.66209172902985,n,t,f,d,s
p,6.737577987851874,x,i,e,f,a,c,w,9.134245684042579,12.396164732805554,w,t,p,g,a
p,8.036469598908878,f,s,r,f,d,c,o,4.678788097347566,12.32822907120222,g,f,f,d,u
p,8.260792276159929,f,t,n,f,s,c,y,10.176303269192807,13.368320306336855,o,f,f,d,a
e,7.17647132653684,s,t,u,f,a,c,w,4.825181404529481,18.491164266793945,w,f,f,d,s
p,7.284350926325656,x,h,n,f,x,c,y,8.886663902893101,12.39974313153623,y,f,f,d,a
e,9.135545537685388,s,t,u,f,d,c,w,5.819191984913637,20.809195278591154,w,f,f,d,a
e,6.205097865168257,x,t,y,f,f,f,y,4.7304276688802265,12.553723235997325,y,f,f,d,u
p,4.300090609147031,x,s,y,f,a,c,y,6.3054746242195225,8.348474982678677,y,f,f,h,u
p,5.0833351854356765,b,h,n,f,a,d,n,6.1921535025496155,5.103025202812422,w,f,f,d,w
p,8.569682027272009,x,h,n,f,s,c,n,6.573277719144177,14.573643567369762,n,f,f,d,a
p,4.73756497494849,f,i,w,f,a,c,p,3.874908044543709,6.931872439039964,w,f,f,m,a
p,3.8491835117456183,f,t,y,f,x,c,y,6.114764341568966,6.11207691735548,y,f,f,d,a
p,5.226402687757027,x,e,w,t,x,c,p,7.1556917397693285,11.65600118838462,w,t,f,g,s
e,8.930685508551484,p,t,w,f,a,c,w,8.401751147130204,16.681632678820687,w,f,f,d,u
p,3.345921782061468,x,t,o,f,a,c,g,4.134072674235032,5.668391482653231,y,f,f,m,w
e,5.653788444677538,x,t,w,f,x,c,w,6.585387181993813,13.309256106686348,w,f,f,d,u
p,4.26501859375382,b,t,n,f,a,c,g,4.713222164984929,5.9481031560421,n,f,f,m,s
e,11.472385040013869,f,y,n,f,a,c,w,10.881875251472737,25.29592880359362,n,f,f,d,w
p,13.729681415347912,p,t,n,t,e,c,w,11.628571109302468,17.323210094450598,w,t,g,d,u
e,8.455403170867159,x,t,n,f,p,d,y,7.610617114890609,11.871529606440873,n,f,f,g,a
e,4.678744447105484,p,h,n,f,a,c,n,5.124755424787183,6.193057213644954,w,f,f,d,u
e,10.349060835792033,f,s,k,f,a,c,w,4.423669359963475,18.188049807799846,w,f,f,d,u
p,5.45194028797974,x,y,n,f,a,d,k,3.9578621646287298,4.85750675989027,n,f,f,h,u
e,7.289346708335152,x,t,n,t,x,c,y,10.602593482267523,22.01776007235998,u,f,f,d,a
p,6.255082980440074,f,s,k,f,s,d,w,5.253502367891597,16.122533496798887,w,f,f,d,u
p,0.9422230189421688,x,d,w,f,d,d,p,4.562774618304016,7.233849727856603,e,f,f,d,a
p,5.214057190268189,x,t,w,f,e,c,w,6.310069445286274,13.165898709827749,w,t,l,d,a
p,5.680768774160834,b,t,w,f,e,c,w,7.0534933324277445,11.888145015789783,w,t,l,d,a
e,9.443690598781224,x,e,n,f,x,c,w,5.621407132895618,20.662037851706113,w,t,f,d,a
p,5.528244200322065,x,s,o,f,a,c,y,5.22429054866189,6.82852556618385,o,f,f,g,u
p,8.064062302513445,s,t,n,t,d,c,w,7.705104376284119,14.692247104567741,n,f,f,d,u
e,4.964163124080834,x,d,e,t,d,c,r,5.896274350603794,6.256374797850372,g,f,f,d,a
p,4.767097986129731,s,w,n,f,d,c,y,4.8547766846855405,4.626495103635679,o,f,f,d,u
e,5.4393576028509125,x,y,n,f,e,c,n,5.154732979759075,12.626650897130803,w,t,l,w,a
p,9.265528566528607,x,t,n,t,d,c,n,7.2678343912096,14.153432183191477,n,f,f,d,a
e,7.012925040330463,x,t,y,f,p,c,y,10.765203205313608,16.04500010324791,n,t,f,d,a
e,16.728644764450447,s,t,n,f,a,c,k,8.308308087976409,24.55784515277885,n,f,f,d,w
e,4.285685226026847,x,t,g,f,a,d,w,4.273922246992579,4.82596436120544,w,f,f,g,u
p,5.093562541618448,f,k,n,f,x,c,n,4.9985725169196895,5.975179314462561,n,f,f,d,w
e,8.953907197438495,x,h,n,t,p,c,y,6.659251491030654,17.556225659347394,n,f,f,d,a
e,14.191693153849183,f,t,k,f,a,c,y,6.209932106355536,22.237855070494703,w,f,f,d,u
p,5.574474177905364,x,i,e,f,a,c,e,5.681986536299198,6.767519537276338,e,f,f,d,a
e,4.086400926307563,b,y,n,f,a,c,g,10.423705101799392,8.045039967403294,w,f,f,d,a
e,7.419633934427654,c,t,n,f,e,c,w,11.517062744790802,12.29558863063694,w,f,f,d,u
p,5.8741266752094425,x,t,r,f,s,c,k,7.265243043261568,7.6977867483820965,w,t,f,g,a
e,6.748870965512977,x,s,n,f,e,c,p,4.986735365762209,8.919357261755515,w,f,f,d,w
e,6.7188378647587,x,h,n,f,x,c,w,5.886216628449633,8.690360627676444,n,f,f,d,a
p,6.4997338206021125,x,s,n,t,s,d,y,5.28935196440818,11.967422592698751,w,f,f,d,a
p,5.537842525070475,b,y,n,f,s,c,g,7.4187563429562635,7.2448882238711105,w,f,f,d,u
e,4.846379734228056,s,g,n,f,a,d,w,4.163587791292932,6.330638635476525,n,f,f,l,a
e,5.38786468656522,x,s,n,f,p,c,n,5.562248031163553,11.03155926404397,n,f,f,d,a
p,11.241569992500889,x,t,n,t,d,d,b,5.587443365483644,22.10355500285633,r,f,f,g,w
e,6.518264396274852,f,t,n,f,x,c,w,6.752730952791409,12.25268299336233,w,f,f,d,a
e,8.328942070702078,s,t,n,f,d,d,b,7.317729215527396,16.816192693114633,n,f,f,g,w
p,2.638789524746663,x,t,e,f,a,c,w,5.166479675665421,8.792697160146153,y,f,f,d,u
p,7.669671190682015,x,d,e,t,d,c,w,6.636854550102494,7.758478967557183,e,f,f,d,a
p,12.815255735689089,x,s,k,f,d,c,r,4.985826156799776,23.923299631918944,w,f,f,d,w
e,8.33145355770255,s,t,n,f,a,c,w,5.540946586146601,18.773717404949732,w,f,f,d,w
e,4.713288627747329,x,t,n,f,x,c,w,10.329983634925128,6.379779352537557,w,f,f,d,a
e,6.4208306015188965,f,t,n,f,s,c,w,5.551495739856484,11.420303355546388,u,f,f,l,w
p,14.153915050444771,x,e,n,t,p,c,y,8.647692027872251,17.65212131278094,y,f,f,d,a
p,2.2726207865474635,o,t,k,f,f,f,f,5.094832557911116,12.263815061048795,g,f,f,d,a
p,8.813862042092238,x,h,n,f,e,c,w,8.778470470780789,14.132450706675822,w,t,p,d,u
p,7.23344579687828,c,t,n,f,a,c,g,5.190521381553191,17.772477015249542,n,f,f,d,a
p,5.396608811210245,f,t,n,f,x,c,w,7.739539129750428,8.314006883994141,w,f,f,d,u
e,6.815763304896099,x,h,y,t,p,c,y,6.712112225153283,17.674583597345297,w,t,p,d,a
e,7.010302857553833,b,h,k,f,s,d,k,5.404931702201064,11.671224390989483,w,t,e,d,a
p,9.414149689846663,x,h,o,f,a,c,y,9.257919637654378,16.190621851441485,w,t,p,d,u
e,12.10365622004569,x,t,n,f,a,d,w,9.178158331514203,24.176640402798473,w,f,f,d,a
p,2.4977080231012367,b,g,w,f,a,c,n,5.532905493615866,6.683242702000356,n,f,f,m,a
e,3.088076076045896,f,h,n,f,a,d,w,7.491384088606469,6.464779867534064,w,f,f,d,s
p,3.206471890313659,b,g,n,f,a,c,n,4.938597522630325,5.419808258714427,n,f,f,d,s
e,7.737219151462667,x,s,g,t,d,c,r,4.7765908889700555,13.021211656747159,n,f,f,d,a
e,17.420977467578734,f,s,w,t,e,c,n,6.447755504007962,20.827170481577795,w,t,r,m,u
e,4.820522236054918,x,d,e,f,p,c,y,6.298483050682755,7.178123748157879,y,f,f,g,a
p,8.094230737341919,x,t,p,t,d,c,p,8.785621138286455,11.615208244452731,p,f,f,d,a
p,5.2926389007316255,x,t,y,f,a,c,y,5.887497841109019,7.044726426115109,o,f,f,g,u
e,10.591378935075427,s,t,n,t,d,c,p,8.663420366161226,21.691516476575703,p,f,f,d,u
e,5.070289282139064,x,t,w,f,e,c,w,5.525344215972122,10.181748825005032,w,t,e,d,u
p,3.930012146428893,b,w,y,f,e,c,y,5.480661147337953,5.3863823376181905,y,f,f,m,a
e,17.803853385195215,p,y,n,f,a,c,w,16.615387860588115,24.46740629340496,n,t,f,d,u
p,12.490861180948482,f,h,r,t,x,c,b,6.859385138806766,19.476329195893094,w,f,f,d,a
e,7.688005481508085,f,t,n,f,s,c,w,10.392441745110343,14.788889703542482,n,f,f,d,a
p,9.084796090396763,p,y,n,f,a,c,w,7.8845705527122485,21.718380231802865,n,t,e,d,u
e,6.9353843342256924,x,h,n,f,p,d,y,6.820575314552334,11.731042990281498,y,f,f,g,u
p,3.02251077470362,b,t,g,f,a,c,n,6.5218068681206915,4.942010295136048,n,f,f,m,a
p,6.675341034149711,s,t,w,t,d,c,p,6.682051380028566,7.777903955412572,p,f,f,d,a
p,4.861848596441829,b,t,n,f,x,c,p,4.584981684313418,8.098357123555232,n,f,f,m,u
e,6.529284485487741,f,d,w,f,f,c,w,5.1829084836252095,21.992592022633833,w,t,e,p,a
e,7.466382772163741,f,s,g,f,s,c,y,5.6211716915291845,16.381631632444794,n,f,f,d,a
e,7.63831679181573,f,t,g,f,a,c,w,8.538772544901414,13.646942390205531,g,f,f,d,a
p,5.076334718203316,s,t,e,t,d,c,b,5.9523338189670785,3.973144904567454,n,f,f,d,u
p,9.90845410194603,s,t,n,f,a,d,w,6.555158670558201,26.191182498101316,w,f,f,d,a
p,5.780227316387086,s,t,n,f,a,c,o,4.250304486034295,13.247518018793109,n,f,f,d,a
p,6.804674509297332,o,y,y,f,a,f,f,5.719805036317192,22.35350174891183,n,t,f,d,s
p,17.21668511045615,f,t,w,f,s,d,y,5.5875050940284385,26.595364146788466,w,f,f,d,a
p,9.150612011869738,f,t,g,t,d,c,n,6.539987115064848,16.389688476756813,n,f,f,d,a
e,5.9080339879426065,x,t,n,f,e,c,w,6.092150541390382,11.309145053014122,n,f,f,d,u
p,5.545520027564105,s,t,g,f,d,c,w,5.009608142510798,11.548119057246577,w,f,f,g,u
e,9.108967600103476,x,d,y,t,p,c,y,6.701314995524834,16.271507872484477,y,f,f,d,a
p,14.15874400289609,s,k,n,f,d,c,y,5.652537959908793,32.31784773672071,n,f,f,l,u
p,3.1829428566723776,f,s,y,f,d,c,y,3.8580519604194334,6.3810883287394065,y,f,f,d,u
e,9.858940446067296,x,t,w,t,a,c,g,6.652997329918506,22.232795493002126,w,f,f,d,a
e,3.1270705333853392,x,y,g,f,a,c,g,5.08182830835392,5.616782457973942,w,f,f,d,a
p,4.357802653543324,o,t,w,f,f,f,f,4.370864764817927,22.96118079205235,n,f,f,d,u
p,2.591096305295709,f,t,w,f,a,c,w,5.192381849651987,5.8265600141842,u,f,f,p,u
p,6.7844059512745165,x,e,o,f,a,c,n,3.437376535743191,12.776975441296864,o,f,f,h,a
e,8.25418500123457,x,d,n,t,p,c,r,6.775291391386038,18.8785879032956,y,f,f,d,u
p,1.8084649914381352,s,s,n,f,f,f,f,4.608381479230005,6.120556392817881,y,f,f,d,a
e,4.373117908806932,p,t,g,f,a,c,f,6.403973261084133,13.224750765357474,g,f,f,d,u
p,4.430119679059661,o,s,k,f,f,f,f,-0.13997775966568946,0.16517129183319268,f,f,f,d,u
p,5.341720552459487,s,w,y,f,s,c,y,4.4639633496200055,8.860910962457615,y,f,f,d,a
p,4.946833952928038,b,s,g,f,a,c,g,4.760101100937454,13.35905036144095,w,t,f,g,u
p,8.529248786833449,f,t,r,f,d,c,p,4.32842873988536,9.36035769285566,p,f,f,d,a
e,9.826866903724042,f,s,n,f,e,c,w,6.374462921006756,20.53324315929148,w,f,f,g,s
p,7.425020002466505,x,y,o,f,a,c,y,7.859857264298783,10.199869893276892,y,f,f,d,a
p,8.16318186723516,x,t,o,f,d,c,g,4.0641642324522556,14.053952829978641,n,f,f,h,u
e,10.004773888367763,x,t,n,t,p,c,y,8.066035268689372,22.1292316620593,n,f,f,d,u
p,7.967812765632263,b,s,o,f,e,c,k,8.718927038405134,13.868885407746692,w,t,p,d,a
e,7.072560349048397,x,t,n,f,x,c,w,8.02738274955492,8.529456638063387,w,t,f,g,a
p,5.188365881121971,b,y,n,f,a,c,g,4.816946589012796,6.810238093535959,n,t,z,d,a
e,11.211569033968086,x,t,n,f,e,c,w,10.118715033174272,13.727473178817196,w,t,f,d,u
p,4.957823749862909,x,t,y,f,a,c,n,5.786039817254572,6.646704441246357,n,f,f,d,a
e,3.4060245440232317,x,i,e,f,d,c,e,5.0637810451328065,6.560585874880523,e,f,f,d,a
e,9.13658548698613,x,t,y,f,a,c,w,7.0624336304794655,17.044478012849492,n,t,f,d,u
e,7.390623451363628,f,t,n,f,x,c,w,6.8617650851302985,15.755748337157382,w,f,f,d,a
p,4.770854939660405,x,t,n,f,s,c,p,5.578645351660428,4.915144794001738,n,f,f,g,w
e,10.293904225527331,x,t,y,t,x,c,y,7.361838767123934,18.08650636202391,n,f,f,d,a
e,10.84981289676839,x,s,n,f,e,c,w,6.272159230091029,11.057507875776432,w,t,f,g,a
e,3.847099713837662,f,t,n,f,x,c,w,5.682395449493076,8.34578339808915,w,f,f,d,a
p,8.79343636998035,s,d,n,t,d,c,w,7.518244556799715,15.054796026720354,e,f,f,d,a
e,4.578532281118038,x,h,n,f,a,c,n,6.574258041213593,7.295633430558717,w,t,r,d,u
p,5.607084674536036,f,y,y,f,a,c,y,5.938952482036424,14.025726262879601,y,f,f,d,u
p,9.658220687924738,x,g,o,f,a,c,o,9.908625199681579,23.122318259641155,y,t,r,d,a
e,4.480543404459137,x,t,o,f,a,d,w,5.106040602056439,7.031515602417306,o,f,f,d,a
p,6.192614191088768,f,d,n,f,x,c,n,6.538559014432655,5.3800259451048476,n,f,f,d,a
p,4.860325923413991,s,d,w,f,a,d,w,4.50048967451206,6.4942840979960135,w,f,f,g,a
p,10.122415611616495,f,y,y,f,s,c,y,6.7239456782715274,18.93899742012544,y,f,f,d,u
p,5.351610323223136,f,t,u,f,x,c,w,4.906816837420648,5.971531062842991,y,f,f,d,u
p,7.4154251431883065,s,t,n,f,d,c,w,5.575593781439739,8.518776991615255,n,f,f,d,a
e,17.781522517772014,x,t,e,f,a,d,w,10.441147961847921,28.7961637402661,w,f,f,d,a
p,5.586798309106334,x,k,w,f,s,c,p,4.73567754275706,8.340199207725911,n,f,f,g,u
p,10.561093228562987,x,t,n,t,x,c,p,7.204607969989485,19.44019459657606,n,f,f,d,a
p,4.391487516151866,b,s,n,f,a,c,g,5.786090333532042,0.6836511305260486,n,t,f,d,a
e,3.809988352357074,x,h,o,f,a,d,y,6.274383387820316,6.687479500640797,y,f,f,d,a
e,10.232533618537971,x,s,n,f,x,c,w,9.053566245408344,10.85017792847269,w,f,f,d,a
e,6.427263937070511,x,s,k,f,a,c,w,6.584432809492691,16.436700646454945,w,f,f,d,u
e,4.813993740112926,x,t,w,f,x,c,w,9.349458099401572,6.369446460245873,w,f,f,d,a
p,6.881520999549726,p,y,g,f,a,c,w,14.662425231983153,11.215456546877382,w,t,z,d,w
p,3.928452966049269,x,t,n,f,e,c,n,5.8194919498140525,11.854899577814795,w,t,l,g,u
p,7.065318943830991,x,g,w,f,e,c,w,9.73961046852028,13.475063153646538,w,t,p,d,a
e,4.596281201227193,x,t,n,f,a,c,n,5.399017287518759,6.608739958536501,w,f,f,d,a
e,5.375773187032384,x,h,g,f,a,d,n,4.398924971257044,5.841901918757052,w,t,l,d,w
p,7.093335508090445,x,t,n,f,e,c,w,6.499441317166321,13.909894183794464,w,t,l,d,a
p,5.431005145932336,x,t,e,f,x,c,p,7.493569608724346,5.53287706941154,n,f,f,d,a
p,2.3612225652337653,b,y,e,f,e,c,w,4.828192159159552,7.062443483556645,w,t,e,m,a
p,11.27244465675856,x,i,r,t,a,c,o,10.504129274216748,15.678474586673943,y,t,f,d,a
p,4.722100107193585,c,g,e,f,x,c,w,5.108028100255669,5.0142766851503655,e,f,f,d,a
p,5.113648660049602,x,t,w,f,a,c,w,5.285416684624493,13.957770701307629,w,f,f,d,a
p,10.255131317183185,o,e,o,f,a,c,y,4.215502979993501,17.636530924174053,n,f,f,d,a
e,3.010852811400001,f,g,n,f,d,d,g,4.584888793352885,7.7795263916839295,o,f,f,d,u
